timestamp,time_s,position_m,velocity_m_s,temperature_c,sensor
2026-01-01T00:21:49Z,1309.0,2486.039,-4.600,25.16,C
2026-01-01T00:21:49Z,1309.5,2483.086,-5.906,21.77,A
2026-01-01T00:21:50Z,1310.0,2480.351,-5.469,22.97,B
2026-01-01T00:21:50Z,1310.5,2478.109,-4.484,24.53,C
2026-01-01T00:21:51Z,1311.0,2475.010,-6.197,21.43,A
2026-01-01T00:21:51Z,1311.5,2472.137,-5.748,23.63,B
2026-01-01T00:21:52Z,1312.0,2469.675,-4.922,24.43,C
2026-01-01T00:21:52Z,1312.5,2466.349,-6.652,21.63,A
2026-01-01T00:21:53Z,1313.0,2463.656,-5.387,23.10,B
2026-01-01T00:21:53Z,1313.5,2461.091,-5.130,24.59,C
2026-01-01T00:21:54Z,1314.0,2457.767,-6.648,21.71,A
2026-01-01T00:21:54Z,1314.5,2454.886,-5.762,23.35,B
2026-01-01T00:21:55Z,1315.0,2452.375,-5.021,25.13,C
2026-01-01T00:21:55Z,1315.5,2449.057,-6.636,21.43,A
2026-01-01T00:21:56Z,1316.0,2445.971,-6.173,23.55,B
2026-01-01T00:21:56Z,1316.5,2443.373,-5.196,24.61,C
2026-01-01T00:21:57Z,1317.0,2440.068,-6.611,22.00,A
2026-01-01T00:21:57Z,1317.5,2437.027,-6.080,23.41,B
2026-01-01T00:21:58Z,1318.0,2434.482,-5.091,25.11,C
2026-01-01T00:21:58Z,1318.5,2431.059,-6.845,22.09,A
2026-01-01T00:21:59Z,1319.0,2427.962,-6.194,23.36,B
2026-01-01T00:21:59Z,1319.5,2425.249,-5.426,25.30,C
2026-01-01T00:22:00Z,1320.0,2421.710,-7.079,21.50,A
2026-01-01T00:22:00Z,1320.5,2418.469,-6.482,23.68,B
2026-01-01T00:22:01Z,1321.0,2415.587,-5.763,24.60,C
2026-01-01T00:22:01Z,1321.5,2411.867,-7.441,22.15,A
2026-01-01T00:22:02Z,1322.0,2408.697,-6.339,23.79,B
2026-01-01T00:22:02Z,1322.5,2405.870,-5.654,25.22,C
2026-01-01T00:22:03Z,1323.0,2402.102,-7.538,22.04,A
2026-01-01T00:22:03Z,1323.5,2398.789,-6.626,23.59,B
2026-01-01T00:22:04Z,1324.0,2395.981,-5.616,24.55,C
2026-01-01T00:22:04Z,1324.5,2392.370,-7.222,22.03,A
2026-01-01T00:22:05Z,1325.0,2388.883,-6.973,23.34,B
2026-01-01T00:22:05Z,1325.5,2385.943,-5.881,25.36,C
2026-01-01T00:22:06Z,1326.0,2382.223,-7.441,22.04,A
2026-01-01T00:22:06Z,1326.5,2378.872,-6.702,23.15,B
2026-01-01T00:22:07Z,1327.0,2375.939,-5.866,24.57,C
2026-01-01T00:22:07Z,1327.5,2372.100,-7.679,21.47,A
2026-01-01T00:22:08Z,1328.0,2368.715,-6.768,22.99,B
2026-01-01T00:22:08Z,1328.5,2365.704,-6.024,25.10,C
2026-01-01T00:22:09Z,1329.0,2361.779,-7.849,21.70,A
2026-01-01T00:22:09Z,1329.5,2358.281,-6.996,23.45,B
2026-01-01T00:22:10Z,1330.0,2355.154,-6.255,24.72,C
2026-01-01T00:22:10Z,1330.5,2351.060,-8.187,21.90,A
2026-01-01T00:22:11Z,1331.0,2347.513,-7.093,23.08,B
2026-01-01T00:22:11Z,1331.5,2344.370,-6.286,25.02,C
2026-01-01T00:22:12Z,1332.0,2340.177,-8.387,21.47,A
2026-01-01T00:22:12Z,1332.5,2336.527,-7.300,23.83,B
2026-01-01T00:22:13Z,1333.0,2333.111,-6.832,25.27,C
2026-01-01T00:22:13Z,1333.5,2329.057,-8.108,21.94,A
2026-01-01T00:22:14Z,1334.0,2325.329,-7.456,23.47,B
2026-01-01T00:22:14Z,1334.5,2322.138,-6.381,24.42,C
2026-01-01T00:22:15Z,1335.0,2317.944,-8.389,21.49,A
2026-01-01T00:22:15Z,1335.5,2314.045,-7.798,23.08,B
2026-01-01T00:22:16Z,1336.0,2310.681,-6.727,24.98,C
2026-01-01T00:22:16Z,1336.5,2306.386,-8.589,22.08,A
2026-01-01T00:22:17Z,1337.0,2302.700,-7.373,23.39,B
2026-01-01T00:22:17Z,1337.5,2299.218,-6.964,25.27,C
2026-01-01T00:22:18Z,1338.0,2295.089,-8.259,21.90,A
2026-01-01T00:22:18Z,1338.5,2291.100,-7.976,23.77,B
2026-01-01T00:22:19Z,1339.0,2287.627,-6.946,24.59,C
2026-01-01T00:22:19Z,1339.5,2283.450,-8.354,21.51,A
2026-01-01T00:22:20Z,1340.0,2279.473,-7.954,23.81,B
2026-01-01T00:22:20Z,1340.5,2275.976,-6.993,24.98,C
2026-01-01T00:22:21Z,1341.0,2271.639,-8.674,21.99,A
2026-01-01T00:22:21Z,1341.5,2267.700,-7.879,23.35,B
2026-01-01T00:22:22Z,1342.0,2264.198,-7.004,24.85,C
2026-01-01T00:22:22Z,1342.5,2259.890,-8.616,21.95,A
2026-01-01T00:22:23Z,1343.0,2255.908,-7.964,23.22,B
2026-01-01T00:22:23Z,1343.5,2252.215,-7.385,25.25,C
2026-01-01T00:22:24Z,1344.0,2247.876,-8.679,22.40,A
2026-01-01T00:22:24Z,1344.5,2243.684,-8.384,23.78,B
2026-01-01T00:22:25Z,1345.0,2240.083,-7.203,24.90,C
2026-01-01T00:22:25Z,1345.5,2235.735,-8.694,22.24,A
2026-01-01T00:22:26Z,1346.0,2231.710,-8.050,23.63,B
2026-01-01T00:22:26Z,1346.5,2228.053,-7.315,25.37,C
2026-01-01T00:22:27Z,1347.0,2223.555,-8.995,21.85,A
2026-01-01T00:22:27Z,1347.5,2219.344,-8.422,23.46,B
2026-01-01T00:22:28Z,1348.0,2215.468,-7.751,25.09,C
2026-01-01T00:22:28Z,1348.5,2210.834,-9.268,22.10,A
2026-01-01T00:22:29Z,1349.0,2206.741,-8.185,23.26,B
2026-01-01T00:22:29Z,1349.5,2203.081,-7.321,24.80,C
2026-01-01T00:22:30Z,1350.0,2198.373,-9.417,22.39,A
2026-01-01T00:22:30Z,1350.5,2194.110,-8.526,23.33,B
2026-01-01T00:22:31Z,1351.0,2190.162,-7.896,25.00,C
2026-01-01T00:22:31Z,1351.5,2185.670,-8.983,21.86,A
2026-01-01T00:22:32Z,1352.0,2181.393,-8.555,23.49,B
2026-01-01T00:22:32Z,1352.5,2177.617,-7.552,25.04,C
2026-01-01T00:22:33Z,1353.0,2173.026,-9.183,21.56,A
2026-01-01T00:22:33Z,1353.5,2168.851,-8.350,23.92,B
2026-01-01T00:22:34Z,1354.0,2164.816,-8.070,25.07,C
2026-01-01T00:22:34Z,1354.5,2159.981,-9.670,21.87,A
2026-01-01T00:22:35Z,1355.0,2155.623,-8.716,23.74,B
2026-01-01T00:22:35Z,1355.5,2151.649,-7.948,25.23,C
2026-01-01T00:22:36Z,1356.0,2146.976,-9.345,22.39,A
2026-01-01T00:22:36Z,1356.5,2142.702,-8.549,23.55,B
2026-01-01T00:22:37Z,1357.0,2138.664,-8.076,24.63,C
2026-01-01T00:22:37Z,1357.5,2133.869,-9.590,22.20,A
2026-01-01T00:22:38Z,1358.0,2129.560,-8.617,23.21,B
2026-01-01T00:22:38Z,1358.5,2125.479,-8.164,25.10,C
2026-01-01T00:22:39Z,1359.0,2120.769,-9.419,22.04,A
2026-01-01T00:22:39Z,1359.5,2116.242,-9.054,23.55,B
2026-01-01T00:22:40Z,1360.0,2112.256,-7.971,24.98,C
2026-01-01T00:22:40Z,1360.5,2107.364,-9.785,21.93,A
2026-01-01T00:22:41Z,1361.0,2102.925,-8.878,23.48,B
2026-01-01T00:22:41Z,1361.5,2098.777,-8.296,25.40,C
2026-01-01T00:22:42Z,1362.0,2093.884,-9.785,22.15,A
2026-01-01T00:22:42Z,1362.5,2089.400,-8.969,23.16,B
2026-01-01T00:22:43Z,1363.0,2085.223,-8.353,24.89,C
2026-01-01T00:22:43Z,1363.5,2080.245,-9.958,22.20,A
2026-01-01T00:22:44Z,1364.0,2075.922,-8.644,23.19,B
2026-01-01T00:22:44Z,1364.5,2071.850,-8.145,24.74,C
2026-01-01T00:22:45Z,1365.0,2066.822,-10.055,22.04,A
2026-01-01T00:22:45Z,1365.5,2062.387,-8.871,23.32,B
2026-01-01T00:22:46Z,1366.0,2058.269,-8.234,24.94,C
2026-01-01T00:22:46Z,1366.5,2053.351,-9.836,21.92,A
2026-01-01T00:22:47Z,1367.0,2048.769,-9.164,23.68,B
2026-01-01T00:22:47Z,1367.5,2044.741,-8.057,25.02,C
2026-01-01T00:22:48Z,1368.0,2039.691,-10.100,21.57,A
2026-01-01T00:22:48Z,1368.5,2035.130,-9.121,23.06,B
2026-01-01T00:22:49Z,1369.0,2030.929,-8.402,25.30,C
2026-01-01T00:22:49Z,1369.5,2025.871,-10.117,21.79,A
2026-01-01T00:22:50Z,1370.0,2021.297,-9.147,23.62,B
2026-01-01T00:22:50Z,1370.5,2017.283,-8.029,25.19,C
2026-01-01T00:22:51Z,1371.0,2012.376,-9.814,22.09,A
2026-01-01T00:22:51Z,1371.5,2007.792,-9.169,23.21,B
2026-01-01T00:22:52Z,1372.0,2003.686,-8.212,24.83,C
2026-01-01T00:22:52Z,1372.5,1998.578,-10.216,22.13,A
2026-01-01T00:22:53Z,1373.0,1994.023,-9.110,23.02,B
2026-01-01T00:22:53Z,1373.5,1989.824,-8.397,24.56,C
2026-01-01T00:22:54Z,1374.0,1984.933,-9.783,22.36,A
2026-01-01T00:22:54Z,1374.5,1980.493,-8.879,23.42,B
2026-01-01T00:22:55Z,1375.0,1976.285,-8.416,24.86,C
2026-01-01T00:22:55Z,1375.5,1971.161,-10.248,21.74,A
2026-01-01T00:22:56Z,1376.0,1966.659,-9.003,23.44,B
2026-01-01T00:22:56Z,1376.5,1962.448,-8.423,25.23,C
2026-01-01T00:22:57Z,1377.0,1957.362,-10.172,21.65,A
2026-01-01T00:22:57Z,1377.5,1952.733,-9.256,23.24,B
2026-01-01T00:22:58Z,1378.0,1948.670,-8.127,25.41,C
2026-01-01T00:22:58Z,1378.5,1943.690,-9.960,21.87,A
2026-01-01T00:22:59Z,1379.0,1938.988,-9.404,23.94,B
2026-01-01T00:22:59Z,1379.5,1934.730,-8.516,25.11,C
2026-01-01T00:23:00Z,1380.0,1929.758,-9.945,21.49,A
2026-01-01T00:23:00Z,1380.5,1925.166,-9.183,23.26,B
2026-01-01T00:23:01Z,1381.0,1920.963,-8.406,25.40,C
2026-01-01T00:23:01Z,1381.5,1916.035,-9.855,22.24,A
2026-01-01T00:23:02Z,1382.0,1911.511,-9.049,23.35,B
2026-01-01T00:23:02Z,1382.5,1907.372,-8.278,24.96,C
2026-01-01T00:23:03Z,1383.0,1902.466,-9.811,22.25,A
2026-01-01T00:23:03Z,1383.5,1897.843,-9.247,23.26,B
2026-01-01T00:23:04Z,1384.0,1893.759,-8.169,24.82,C
2026-01-01T00:23:04Z,1384.5,1888.713,-10.091,21.72,A
2026-01-01T00:23:05Z,1385.0,1884.249,-8.928,23.81,B
2026-01-01T00:23:05Z,1385.5,1879.931,-8.635,24.63,C
2026-01-01T00:23:06Z,1386.0,1874.881,-10.100,22.07,A
2026-01-01T00:23:06Z,1386.5,1870.438,-8.886,23.45,B
2026-01-01T00:23:07Z,1387.0,1866.212,-8.452,25.02,C
2026-01-01T00:23:07Z,1387.5,1861.143,-10.138,22.00,A
2026-01-01T00:23:08Z,1388.0,1856.571,-9.145,23.89,B
2026-01-01T00:23:08Z,1388.5,1852.361,-8.420,24.86,C
2026-01-01T00:23:09Z,1389.0,1847.516,-9.689,21.49,A
2026-01-01T00:23:09Z,1389.5,1843.043,-8.947,23.55,B
2026-01-01T00:23:10Z,1390.0,1838.885,-8.316,24.80,C
2026-01-01T00:23:10Z,1390.5,1833.999,-9.771,22.37,A
2026-01-01T00:23:11Z,1391.0,1829.540,-8.918,23.61,B
2026-01-01T00:23:11Z,1391.5,1825.289,-8.503,24.92,C
2026-01-01T00:23:12Z,1392.0,1820.229,-10.121,22.05,A
2026-01-01T00:23:12Z,1392.5,1815.736,-8.986,23.28,B
2026-01-01T00:23:13Z,1393.0,1811.699,-8.073,24.96,C
2026-01-01T00:23:13Z,1393.5,1806.829,-9.741,22.02,A
2026-01-01T00:23:14Z,1394.0,1802.397,-8.863,23.85,B
2026-01-01T00:23:14Z,1394.5,1798.297,-8.200,24.73,C
2026-01-01T00:23:15Z,1395.0,1793.231,-10.132,22.35,A
2026-01-01T00:23:15Z,1395.5,1788.647,-9.169,23.65,B
2026-01-01T00:23:16Z,1396.0,1784.553,-8.188,24.71,C
2026-01-01T00:23:16Z,1396.5,1779.713,-9.679,21.66,A
2026-01-01T00:23:17Z,1397.0,1775.294,-8.838,23.05,B
2026-01-01T00:23:17Z,1397.5,1771.141,-8.306,25.36,C
2026-01-01T00:23:18Z,1398.0,1766.273,-9.737,21.80,A
2026-01-01T00:23:18Z,1398.5,1761.637,-9.271,23.45,B
2026-01-01T00:23:19Z,1399.0,1757.691,-7.893,25.25,C
2026-01-01T00:23:19Z,1399.5,1752.708,-9.966,22.06,A
2026-01-01T00:23:20Z,1400.0,1748.322,-8.771,23.68,B
2026-01-01T00:23:20Z,1400.5,1744.251,-8.143,25.23,C
2026-01-01T00:23:21Z,1401.0,1739.329,-9.844,21.66,A
2026-01-01T00:23:21Z,1401.5,1734.922,-8.813,23.54,B
2026-01-01T00:23:22Z,1402.0,1730.942,-7.961,25.33,C
2026-01-01T00:23:22Z,1402.5,1726.178,-9.528,21.94,A
2026-01-01T00:23:23Z,1403.0,1721.667,-9.022,23.99,B
2026-01-01T00:23:23Z,1403.5,1717.600,-8.133,25.45,C
2026-01-01T00:23:24Z,1404.0,1712.739,-9.723,22.22,A
2026-01-01T00:23:24Z,1404.5,1708.290,-8.898,23.69,B
2026-01-01T00:23:25Z,1405.0,1704.339,-7.903,25.20,C
2026-01-01T00:23:25Z,1405.5,1699.411,-9.857,22.08,A
2026-01-01T00:23:26Z,1406.0,1695.155,-8.511,23.53,B
2026-01-01T00:23:26Z,1406.5,1691.147,-8.015,24.61,C
2026-01-01T00:23:27Z,1407.0,1686.235,-9.826,21.52,A
2026-01-01T00:23:27Z,1407.5,1681.784,-8.901,23.13,B
2026-01-01T00:23:28Z,1408.0,1677.802,-7.965,25.03,C
2026-01-01T00:23:28Z,1408.5,1673.038,-9.528,21.96,A
2026-01-01T00:23:29Z,1409.0,1668.746,-8.584,23.54,B
2026-01-01T00:23:29Z,1409.5,1664.764,-7.964,25.00,C
2026-01-01T00:23:30Z,1410.0,1659.965,-9.597,22.18,A
2026-01-01T00:23:30Z,1410.5,1655.820,-8.290,23.67,B
2026-01-01T00:23:31Z,1411.0,1651.812,-8.017,25.46,C
2026-01-01T00:23:31Z,1411.5,1647.040,-9.545,21.75,A
2026-01-01T00:23:32Z,1412.0,1642.716,-8.647,23.88,B
2026-01-01T00:23:32Z,1412.5,1638.990,-7.453,24.58,C
2026-01-01T00:23:33Z,1413.0,1634.385,-9.211,21.54,A
2026-01-01T00:23:33Z,1413.5,1630.219,-8.332,23.05,B
2026-01-01T00:23:34Z,1414.0,1626.530,-7.378,24.98,C
2026-01-01T00:23:34Z,1414.5,1621.837,-9.386,21.91,A
2026-01-01T00:23:35Z,1415.0,1617.543,-8.587,23.38,B
2026-01-01T00:23:35Z,1415.5,1613.803,-7.480,24.65,C
2026-01-01T00:23:36Z,1416.0,1609.334,-8.939,22.16,A
2026-01-01T00:23:36Z,1416.5,1605.136,-8.397,23.46,B
2026-01-01T00:23:37Z,1417.0,1601.465,-7.341,24.71,C
2026-01-01T00:23:37Z,1417.5,1596.942,-9.047,22.01,A
2026-01-01T00:23:38Z,1418.0,1592.946,-7.992,23.13,B
2026-01-01T00:23:38Z,1418.5,1589.164,-7.565,25.15,C
2026-01-01T00:23:39Z,1419.0,1584.573,-9.182,21.80,A
2026-01-01T00:23:39Z,1419.5,1580.425,-8.295,23.91,B
2026-01-01T00:23:40Z,1420.0,1576.729,-7.393,25.07,C
2026-01-01T00:23:40Z,1420.5,1572.309,-8.838,21.75,A
2026-01-01T00:23:41Z,1421.0,1568.143,-8.333,23.15,B
2026-01-01T00:23:41Z,1421.5,1564.504,-7.277,25.41,C
2026-01-01T00:23:42Z,1422.0,1560.201,-8.607,22.06,A
2026-01-01T00:23:42Z,1422.5,1556.138,-8.126,23.11,B
2026-01-01T00:23:43Z,1423.0,1552.472,-7.332,25.35,C
2026-01-01T00:23:43Z,1423.5,1548.170,-8.604,21.99,A
2026-01-01T00:23:44Z,1424.0,1544.246,-7.849,23.33,B
2026-01-01T00:23:44Z,1424.5,1540.800,-6.890,25.46,C
2026-01-01T00:23:45Z,1425.0,1536.582,-8.437,22.10,A
2026-01-01T00:23:45Z,1425.5,1532.632,-7.900,23.30,B
2026-01-01T00:23:46Z,1426.0,1529.173,-6.918,24.90,C
2026-01-01T00:23:46Z,1426.5,1524.934,-8.478,22.31,A
2026-01-01T00:23:47Z,1427.0,1521.068,-7.731,23.61,B
2026-01-01T00:23:47Z,1427.5,1517.675,-6.787,25.48,C
2026-01-01T00:23:48Z,1428.0,1513.552,-8.246,22.11,A
2026-01-01T00:23:48Z,1428.5,1509.622,-7.861,23.55,B
2026-01-01T00:23:49Z,1429.0,1506.161,-6.921,24.67,C
2026-01-01T00:23:49Z,1429.5,1501.988,-8.345,22.21,A
2026-01-01T00:23:50Z,1430.0,1498.381,-7.216,23.57,B
2026-01-01T00:23:50Z,1430.5,1495.076,-6.608,25.34,C
2026-01-01T00:23:51Z,1431.0,1490.959,-8.235,22.26,A
2026-01-01T00:23:51Z,1431.5,1487.183,-7.552,23.84,B
2026-01-01T00:23:52Z,1432.0,1483.962,-6.441,25.22,C
2026-01-01T00:23:52Z,1432.5,1479.946,-8.032,22.46,A
2026-01-01T00:23:53Z,1433.0,1476.169,-7.554,23.90,B
2026-01-01T00:23:53Z,1433.5,1473.009,-6.320,24.97,C
2026-01-01T00:23:54Z,1434.0,1469.109,-7.801,22.09,A
2026-01-01T00:23:54Z,1434.5,1465.468,-7.281,23.66,B
2026-01-01T00:23:55Z,1435.0,1462.395,-6.147,25.15,C
2026-01-01T00:23:55Z,1435.5,1458.446,-7.898,21.97,A
2026-01-01T00:23:56Z,1436.0,1454.899,-7.094,23.15,B
2026-01-01T00:23:56Z,1436.5,1451.671,-6.455,24.95,C
2026-01-01T00:23:57Z,1437.0,1447.864,-7.616,22.06,A
2026-01-01T00:23:57Z,1437.5,1444.398,-6.930,23.14,B
2026-01-01T00:23:58Z,1438.0,1441.504,-5.788,24.79,C
2026-01-01T00:23:58Z,1438.5,1437.634,-7.740,22.52,A
2026-01-01T00:23:59Z,1439.0,1434.178,-6.912,24.04,B
2026-01-01T00:23:59Z,1439.5,1431.273,-5.812,24.85,C
2026-01-01T00:24:00Z,1440.0,1427.578,-7.389,21.76,A
2026-01-01T00:24:00Z,1440.5,1424.361,-6.435,23.70,B
2026-01-01T00:24:01Z,1441.0,1421.503,-5.716,25.48,C
2026-01-01T00:24:01Z,1441.5,1417.773,-7.460,21.72,A
2026-01-01T00:24:02Z,1442.0,1414.558,-6.429,23.54,B
2026-01-01T00:24:02Z,1442.5,1411.686,-5.745,25.43,C
2026-01-01T00:24:03Z,1443.0,1407.974,-7.423,21.79,A
2026-01-01T00:24:03Z,1443.5,1404.796,-6.357,23.74,B
2026-01-01T00:24:04Z,1444.0,1402.001,-5.590,24.72,C
2026-01-01T00:24:04Z,1444.5,1398.408,-7.186,22.49,A
2026-01-01T00:24:05Z,1445.0,1395.343,-6.131,23.31,B
2026-01-01T00:24:05Z,1445.5,1392.677,-5.331,25.20,C
2026-01-01T00:24:06Z,1446.0,1389.313,-6.729,21.98,A
2026-01-01T00:24:06Z,1446.5,1386.267,-6.092,23.67,B
2026-01-01T00:24:07Z,1447.0,1383.708,-5.117,25.22,C
2026-01-01T00:24:07Z,1447.5,1380.200,-7.016,22.02,A
2026-01-01T00:24:08Z,1448.0,1377.227,-5.945,23.40,B
2026-01-01T00:24:08Z,1448.5,1374.542,-5.370,25.60,C
2026-01-01T00:24:09Z,1449.0,1371.267,-6.551,21.85,A
2026-01-01T00:24:09Z,1449.5,1368.283,-5.968,23.32,B
2026-01-01T00:24:10Z,1450.0,1365.918,-4.730,24.93,C
2026-01-01T00:24:10Z,1450.5,1362.512,-6.812,22.48,A
2026-01-01T00:24:11Z,1451.0,1359.690,-5.645,23.16,B
2026-01-01T00:24:11Z,1451.5,1357.183,-5.014,24.79,C
2026-01-01T00:24:12Z,1452.0,1353.987,-6.391,22.25,A
2026-01-01T00:24:12Z,1452.5,1351.206,-5.562,23.27,B
2026-01-01T00:24:13Z,1453.0,1348.882,-4.649,24.85,C
2026-01-01T00:24:13Z,1453.5,1345.772,-6.220,22.45,A
2026-01-01T00:24:14Z,1454.0,1343.114,-5.315,23.76,B
2026-01-01T00:24:14Z,1454.5,1340.719,-4.791,25.31,C
2026-01-01T00:24:15Z,1455.0,1337.553,-6.333,22.61,A
2026-01-01T00:24:15Z,1455.5,1335.021,-5.063,23.27,B
2026-01-01T00:24:16Z,1456.0,1332.821,-4.399,25.57,C
2026-01-01T00:24:16Z,1456.5,1329.753,-6.137,21.66,A
2026-01-01T00:24:17Z,1457.0,1327.220,-5.066,23.88,B
2026-01-01T00:24:17Z,1457.5,1325.184,-4.072,24.97,C
2026-01-01T00:24:18Z,1458.0,1322.272,-5.824,22.07,A
2026-01-01T00:24:18Z,1458.5,1319.719,-5.106,23.30,B
2026-01-01T00:24:19Z,1459.0,1317.761,-3.917,25.28,C
2026-01-01T00:24:19Z,1459.5,1314.812,-5.898,22.13,A
2026-01-01T00:24:20Z,1460.0,1312.355,-4.913,23.27,B
2026-01-01T00:24:20Z,1460.5,1310.342,-4.026,24.80,C
2026-01-01T00:24:21Z,1461.0,1307.479,-5.727,22.62,A
2026-01-01T00:24:21Z,1461.5,1305.244,-4.471,23.99,B
2026-01-01T00:24:22Z,1462.0,1303.399,-3.689,24.98,C
2026-01-01T00:24:22Z,1462.5,1300.665,-5.468,22.38,A
2026-01-01T00:24:23Z,1463.0,1298.452,-4.427,24.03,B
2026-01-01T00:24:23Z,1463.5,1296.690,-3.524,25.23,C
2026-01-01T00:24:24Z,1464.0,1294.121,-5.137,22.51,A
2026-01-01T00:24:24Z,1464.5,1291.916,-4.411,23.45,B
2026-01-01T00:24:25Z,1465.0,1290.168,-3.496,25.60,C
2026-01-01T00:24:25Z,1465.5,1287.676,-4.984,21.93,A
2026-01-01T00:24:26Z,1466.0,1285.621,-4.109,24.00,B
2026-01-01T00:24:26Z,1466.5,1283.993,-3.257,25.49,C
2026-01-01T00:24:27Z,1467.0,1281.408,-5.168,22.46,A
2026-01-01T00:24:27Z,1467.5,1279.519,-3.779,24.06,B
2026-01-01T00:24:28Z,1468.0,1277.985,-3.068,24.76,C
2026-01-01T00:24:28Z,1468.5,1275.666,-4.637,21.76,A
2026-01-01T00:24:29Z,1469.0,1273.874,-3.585,23.24,B
2026-01-01T00:24:29Z,1469.5,1272.318,-3.112,25.56,C
2026-01-01T00:24:30Z,1470.0,1269.934,-4.768,21.89,A
2026-01-01T00:24:30Z,1470.5,1267.983,-3.901,24.02,B
2026-01-01T00:24:31Z,1471.0,1266.597,-2.771,24.76,C
2026-01-01T00:24:31Z,1471.5,1264.430,-4.335,22.33,A
2026-01-01T00:24:32Z,1472.0,1262.696,-3.469,24.09,B
2026-01-01T00:24:32Z,1472.5,1261.405,-2.582,25.21,C
2026-01-01T00:24:33Z,1473.0,1259.326,-4.156,22.26,A
2026-01-01T00:24:33Z,1473.5,1257.560,-3.532,24.20,B
2026-01-01T00:24:34Z,1474.0,1256.223,-2.675,24.83,C
2026-01-01T00:24:34Z,1474.5,1254.139,-4.167,21.90,A
2026-01-01T00:24:35Z,1475.0,1252.658,-2.962,23.74,B
2026-01-01T00:24:35Z,1475.5,1251.451,-2.416,25.08,C
2026-01-01T00:24:36Z,1476.0,1249.630,-3.640,22.07,A
2026-01-01T00:24:36Z,1476.5,1248.095,-3.070,23.71,B
2026-01-01T00:24:37Z,1477.0,1247.075,-2.040,24.90,C
2026-01-01T00:24:37Z,1477.5,1245.085,-3.980,22.44,A
2026-01-01T00:24:38Z,1478.0,1243.605,-2.961,23.81,B
2026-01-01T00:24:38Z,1478.5,1242.464,-2.282,24.90,C
2026-01-01T00:24:39Z,1479.0,1240.602,-3.724,22.57,A
2026-01-01T00:24:39Z,1479.5,1239.293,-2.618,23.71,B
2026-01-01T00:24:40Z,1480.0,1238.298,-1.989,24.81,C
2026-01-01T00:24:40Z,1480.5,1236.650,-3.297,21.92,A
2026-01-01T00:24:41Z,1481.0,1235.382,-2.535,23.83,B
2026-01-01T00:24:41Z,1481.5,1234.676,-1.413,24.76,C
2026-01-01T00:24:42Z,1482.0,1232.945,-3.461,22.38,A
2026-01-01T00:24:42Z,1482.5,1231.653,-2.585,23.96,B
2026-01-01T00:24:43Z,1483.0,1230.888,-1.529,25.65,C
2026-01-01T00:24:43Z,1483.5,1229.471,-2.835,22.45,A
2026-01-01T00:24:44Z,1484.0,1228.491,-1.959,23.60,B
2026-01-01T00:24:44Z,1484.5,1227.727,-1.530,25.16,C
2026-01-01T00:24:45Z,1485.0,1226.256,-2.941,22.37,A
2026-01-01T00:24:45Z,1485.5,1225.181,-2.150,24.25,B
2026-01-01T00:24:46Z,1486.0,1224.773,-0.815,25.47,C
2026-01-01T00:24:46Z,1486.5,1223.491,-2.563,22.37,A
2026-01-01T00:24:47Z,1487.0,1222.538,-1.907,23.57,B
2026-01-01T00:24:47Z,1487.5,1222.074,-0.927,24.94,C
2026-01-01T00:24:48Z,1488.0,1220.740,-2.668,22.69,A
2026-01-01T00:24:48Z,1488.5,1219.955,-1.569,23.94,B
2026-01-01T00:24:49Z,1489.0,1219.638,-0.634,25.36,C
2026-01-01T00:24:49Z,1489.5,1218.475,-2.326,22.58,A
2026-01-01T00:24:50Z,1490.0,1217.900,-1.150,23.39,B
2026-01-01T00:24:50Z,1490.5,1217.598,-0.604,25.34,C
2026-01-01T00:24:51Z,1491.0,1216.551,-2.095,22.26,A
2026-01-01T00:24:51Z,1491.5,1216.001,-1.100,23.96,B
2026-01-01T00:24:52Z,1492.0,1215.901,-0.198,25.37,C
2026-01-01T00:24:52Z,1492.5,1214.848,-2.106,22.78,A
2026-01-01T00:24:53Z,1493.0,1214.381,-0.935,24.16,B
2026-01-01T00:24:53Z,1493.5,1214.227,-0.308,25.75,C
2026-01-01T00:24:54Z,1494.0,1213.244,-1.966,21.92,A
2026-01-01T00:24:54Z,1494.5,1212.672,-1.144,23.86,B
2026-01-01T00:24:55Z,1495.0,1212.622,-0.100,25.71,C
2026-01-01T00:24:55Z,1495.5,1211.728,-1.788,22.71,A
2026-01-01T00:24:56Z,1496.0,1211.250,-0.955,23.64,B
2026-01-01T00:24:56Z,1496.5,1211.317,0.134,25.64,C
2026-01-01T00:24:57Z,1497.0,1210.622,-1.391,21.95,A
2026-01-01T00:24:57Z,1497.5,1210.379,-0.485,23.43,B
2026-01-01T00:24:58Z,1498.0,1210.586,0.414,25.76,C
2026-01-01T00:24:58Z,1498.5,1209.870,-1.431,22.25,A
2026-01-01T00:24:59Z,1499.0,1209.713,-0.313,23.41,B
2026-01-01T00:24:59Z,1499.5,1209.942,0.457,25.78,C
2026-01-01T00:25:00Z,1500.0,1209.346,-1.193,22.41,A
2026-01-01T00:25:00Z,1500.5,1209.280,-0.132,23.98,B
2026-01-01T00:25:01Z,1501.0,1209.745,0.930,25.34,C
2026-01-01T00:25:01Z,1501.5,1209.420,-0.649,22.77,A
2026-01-01T00:25:02Z,1502.0,1209.523,0.206,23.81,B
2026-01-01T00:25:02Z,1502.5,1209.895,0.743,25.63,C
